TeamId;TrikotNr;Name;Geburtsdatum;Minuten;Tore;Gelbe;GelbRot;Rote
112;43;Kamran Yahyaijan;14.11.1998;0;0;0;0;0
112;16;Yoric Ravet;12.09.1989;495;0;0;0;1
134;15;Sebastian Langkamp;15.01.1988;963;0;2;0;0
134;8;Jérôme Gondorf;26.06.1988;528;1;2;0;0
134;10;Max Kruse;19.03.1988;1735;5;1;0;0
134;1;Jiri Pavlenka;14.04.1992;2340;0;0;0;0
134;5;Hans Carl Ludwig Augustinsson;21.04.1994;2240;1;3;0;0
134;13;Miloš Veljkovic;26.09.1995;2115;1;2;0;0
134;9;Aron Jóhannsson;10.11.1990;236;1;0;0;0
134;33;Jaroslav Drobný;18.10.1979;0;0;0;0;0
134;3;Luca Caldirola;01.02.1991;90;0;0;0;0
134;17;Justin Eilers;13.06.1988;0;0;0;0;0
134;35;Maximilian Eggestein;08.12.1996;1986;2;3;0;0
134;30;Michael Zetterer;12.07.1995;0;0;1;0;0
134;22;Fin Bartels;07.02.1987;1128;2;0;0;0
134;23;Theodor Gebre Selassie;24.12.1986;2109;2;3;0;0
134;16;Zlatko Junuzovic;26.09.1987;1192;1;0;0;0
134;44;Philipp Bargfrede;03.03.1989;1254;1;4;0;0
134;18;Niklas Moisander;29.09.1985;1890;1;4;0;0
134;7;Florian Kainz;24.10.1992;1362;2;4;0;0
134;19;Yuning Zhang;05.01.1997;0;0;0;0;0
134;4;Robert Bauer;09.04.1995;954;0;4;0;0
134;39;Boubacar Barry;15.04.1996;0;0;0;0;0
134;24;Johannes Eggestein;08.05.1998;46;0;0;0;0
134;32;Marco Friedl;16.03.1998;121;0;0;0;0
134;6;Thomas Joseph Delaney;03.09.1991;2193;2;4;0;0
134;28;Jesper Verlaat;04.06.1996;0;0;0;0;0
134;40;Luca Plogmann;10.03.2000;0;0;0;0;0
134;29;Ishak Belfodil;12.01.1992;993;1;1;0;0
134;36;Thore-Andreas Jacobsen;19.04.1997;0;0;0;0;0
134;14;Ole Käuper;09.01.1997;74;0;1;0;0
134;37;Jonah Osabutey;08.10.1998;0;0;0;0;0
134;34;Julian Rieckmann;01.08.2000;0;0;0;0;0
134;27;Idrissa Touré;29.04.1998;0;0;0;0;0
134;31;Dominic Volkmer;27.04.1996;0;0;0;0;0
134;21;Jannes Vollert;21.01.1998;0;0;0;0;0
134;25;Isaiah Ahmad Young;30.03.1998;0;0;0;0;0
134;11;Milot Rashica;28.06.1996;139;1;0;0;0
123;20;Robert Žulj;05.02.1992;114;0;0;0;0
123;16;Nico Schulz;01.04.1993;1053;1;2;0;0
123;4;Ermin Bicakcic;24.01.1990;437;0;4;0;0
123;8;Eugen Polanski;17.03.1986;193;0;1;0;0
123;21;Benjamin Hübner;04.07.1989;1943;2;7;0;0
123;7;Lukas Rupp;08.01.1991;965;1;1;0;0
123;22;Kevin Vogt;23.09.1991;2160;0;8;0;0
123;27;Andrej Kramaric;19.06.1991;1570;8;1;0;0
123;28;Ádám Csaba Szalai;09.12.1987;618;3;2;0;0
123;1;Oliver Baumann;02.06.1990;2340;0;0;0;0
123;3;Pavel Kaderábek;25.04.1992;1567;0;4;0;0
123;18;Nadiem Amiri;27.10.1996;1254;2;2;0;0
123;19;Mark-Alexander Uth;24.08.1991;1630;10;4;0;0
123;17;Steven Zuber;17.08.1991;1214;0;2;0;0
123;33;Alexander Stolz;13.10.1983;0;0;0;0;0
123;36;Gregor Kobel;06.12.1997;0;0;0;0;0
123;32;Dennis Geiger;10.06.1998;1593;2;9;0;0
123;35;Meris Skenderovic;28.03.1998;0;0;0;0;0
123;31;Felix Passlack;29.05.1998;73;0;0;0;0
123;10;Kerem Demirbay;03.07.1993;1059;2;3;0;0
123;11;Florian Grillitsch;07.08.1995;1319;0;4;0;0
123;25;Kevin John Ufuoma Akpoguma;19.04.1995;1028;0;0;0;0
123;29;Serge David Gnabry;14.07.1995;1139;5;0;0;0
123;6;Håvard Nordtveit;21.06.1990;562;0;0;0;0
123;38;Stefan Posch;14.05.1997;757;0;3;0;0
123;24;Justin Hoogma;11.06.1998;0;0;0;0;0
123;37;Robin Hack;27.08.1998;42;1;0;0;0
123;39;Dominik Draband;07.03.1996;0;0;0;0;0
123;40;Joao Klauss De Mello;01.03.1997;0;0;0;0;0
123;41;Johannes Bühler;26.07.1997;0;0;0;0;0
123;42;Alexander Rossipal;06.06.1996;0;0;0;0;0
123;43;Maximilian Waack;12.01.1996;0;0;0;0;0
123;44;Nicolas Wähling;24.08.1997;0;0;0;0;0
123;26;David Otto;03.03.1999;0;0;0;0;0
16;17;Erik Thommy;20.08.1994;612;1;1;0;0
16;16;Ron-Robert Zieler;12.02.1989;2340;0;2;0;0
16;3;Dennis Aogo;14.01.1987;1347;0;2;0;0
16;24;Dženis Burnic;22.05.1998;304;0;2;1;0
16;13;Jens Grahl;22.09.1988;0;0;0;0;0
16;35;Marcin Kaminski;15.01.1992;991;0;0;0;0
16;25;Matthias Jürgen Zimmermann;16.06.1992;74;0;0;0;0
16;2;Emiliano Adrián Insúa Zapata;07.01.1989;1386;0;2;0;0
16;5;Timo Baumgartl;04.03.1996;2160;0;3;0;0
16;33;Daniel Ginczek;13.04.1991;916;4;1;0;0
16;20;Christian Gentner;14.08.1985;1693;0;2;0;0
16;14;Anastasios Donis;29.08.1996;806;1;1;0;0
16;23;Orel Mangala;18.03.1998;617;0;2;0;0
16;19;Chadrac Akolo Ababa;01.04.1995;953;4;2;0;0
16;28;Holger Badstuber;13.03.1989;1493;2;2;0;0
16;34;Jacob Bruun Larsen;19.09.1998;51;0;0;0;0
16;31;Berkay Özcan;15.02.1998;890;0;1;0;0
16;27;Mario Gómez García;10.07.1985;1708;5;2;0;0
16;11;Takuma Asano;10.11.1994;720;1;1;0;0
16;21;Benjamin Pavard;28.03.1996;2340;1;2;0;0
16;15;Carlos Manuel Cardoso Mané;11.03.1994;0;0;0;0;0
16;38;Stefan Peric;13.02.1997;0;0;0;0;0
16;30;Dijon Ramaj;29.06.1998;0;0;0;0;0
16;36;Caniggia Ginola Elva;14.07.1996;0;0;0;0;0
16;40;Alexander Groiß;01.07.1998;0;0;0;0;0
16;39;Nicolas Sessa;23.03.1996;0;0;0;0;0
16;6;Santiagio Lionel Ascacíbar;25.02.1997;1873;0;9;0;0
16;26;Alexander Meyer;13.04.1991;0;0;0;0;0
16;32;Andreas Beck;13.03.1987;1705;1;4;0;0
16;37;Florian Kastenmeier;28.06.1997;0;0;0;0;0
131;3;Paul Johannes Gerardus Verhaegh;01.09.1983;2107;2;3;0;0
131;25;John Anthony Brooks;28.01.1993;610;0;0;0;0
131;21;Josip Brekalo;23.06.1998;1102;2;2;0;0
131;10;Yunus Malli;24.02.1992;1861;5;3;0;0
131;44;Robin Ziegele;13.03.1997;0;0;0;0;0
131;5;Jeffrey Kevin van Homoet Bruma;13.11.1991;720;0;2;0;0
131;13;Yannick Gerhardt;13.03.1994;1151;1;1;0;0
131;23;Josuha Guilavogui;19.09.1990;1957;2;6;0;0
131;11;Daniel Didavi;21.02.1990;1776;6;3;0;0
131;45;Marian Sarr;30.01.1995;0;0;0;0;0
131;38;Anton Donkor;11.11.1997;0;0;0;0;0
131;;Carlos Antonio Ascues Ávila;19.06.1992;0;0;0;0;0
131;1;Koen Casteels;25.06.1992;2340;0;1;0;0
131;31;Robin Knoche;22.05.1992;1428;0;1;0;0
131;4;Ignacio Camacho Barnola;04.05.1990;773;0;1;0;0
131;27;Maximilian Arnold;27.05.1994;1734;2;6;0;1
131;24;Sebastian Jung;22.06.1990;79;0;1;0;0
131;20;Max Grün;05.04.1987;0;0;0;0;0
131;46;Moritz Sprenger;22.02.1995;0;0;0;0;0
131;16;Jakub Blaszczykowski;14.12.1985;427;1;0;0;0
131;22;Admir Mehmedi;16.03.1991;988;3;3;0;0
131;17;Ohis Felix Uduokhai;09.09.1997;1292;1;1;0;0
131;36;Phillip Menzel;18.08.1998;0;0;0;0;0
131;29;Marcel Tisserand;10.01.1993;1175;0;4;0;0
131;26;Justin Möbius;21.04.1997;0;0;0;0;0
131;28;Dominik Franke;05.10.1998;0;0;0;0;0
131;6;Riechedly Bazoer;12.10.1996;301;0;2;0;0
131;18;Victor Osimhen;29.12.1998;214;0;0;0;0
131;35;Gian-Luca Itter;05.01.1999;414;0;1;0;0
131;2;William de Asevedo Furtado;03.04.1995;898;0;3;1;0
131;9;Landry Nany Dimata;01.09.1997;453;0;0;1;0
131;37;Elvis Rexhbecaj;01.11.1997;96;0;0;0;0
131;39;Paul Jaeckel;22.07.1998;0;0;0;0;0
131;42;Niklas Klinger;13.10.1995;0;0;0;0;0
131;40;Julian Justvan;02.04.1998;0;0;0;0;0
131;43;Murat Saglam;10.04.1998;0;0;0;0;0
131;41;Kentu Malcolm Badu;23.06.1997;0;0;0;0;0
131;47;Timothy Jezreel Mason;26.09.1998;0;0;0;0;0
131;48;Orhan Vojic;20.01.1997;0;0;0;0;0
131;14;Divock Okoth Origi;18.04.1995;1628;5;2;0;0
131;8;Renato Steffen;03.11.1991;354;0;2;0;0
65;15;Jhon Andrés Córdoba Copete;11.05.1993;780;0;1;0;0
65;17;Christian Clemens;04.08.1991;346;1;0;0;0
65;23;Jannes-Kilian Horn;06.02.1997;723;0;0;0;0
65;5;Dominic Maroh;04.03.1987;495;0;0;0;0
65;21;Leonardo Jesus Loureiro Bittencourt;19.12.1993;1051;1;3;0;0
65;6;Marco Höger;16.09.1989;988;0;2;0;0
65;24;Lukas Klünter;26.05.1996;1258;1;5;0;0
65;4;Frederik Hillesborg Sørensen;14.04.1992;1859;2;9;0;0
65;3;Dominique Heintz;15.08.1993;2070;1;2;0;0
65;8;Miloš Jojic;19.03.1992;1389;2;3;0;0
65;11;Simon Zoller;26.06.1991;704;1;2;0;0
65;33;Matthias Lehmann;28.05.1983;1519;0;3;0;0
65;13;Yuya Osako;18.05.1990;1503;3;1;1;0
65;1;Timo Horn;12.05.1993;2340;0;0;0;0
65;14;Jonas Hector;27.05.1990;1062;0;3;0;0
65;16;Pawel Olkowski;13.02.1990;450;0;1;0;0
65;7;Marcel Risse;17.12.1989;605;0;1;0;0
65;18;Thomas Kessler;20.01.1986;0;0;0;0;0
65;20;Salih Özcan;11.01.1998;1561;0;4;0;0
65;19;Sehrou Guirassy;12.03.1996;846;4;2;0;0
65;35;Sven Tobias Müller;16.02.1996;0;0;0;0;0
65;22;Jorge Meré Pérez;17.04.1997;1260;1;3;0;0
65;9;Simon Terodde;02.03.1988;1689;7;4;0;0
65;29;Tim-Henry Handwerker;19.05.1998;251;0;0;0;0
65;39;Claudio Miguel Pizarro Bosio;03.10.1978;349;1;0;0;0
65;25;João Ricardo Pereira Queirós;22.04.1998;0;0;0;0;0
65;38;Nikolas Terkelsen Nartey;22.02.2000;6;0;0;0;0
65;36;Brady Canfield Scott;30.06.1999;0;0;0;0;0
65;32;Hikmet Çiftçi;10.03.1998;0;0;0;0;0
65;31;Birk Risa;13.02.1998;81;0;0;0;0
65;40;Yann Bisseck;29.11.2000;155;0;0;0;0
65;37;Anas Ouahim;23.09.1997;18;0;0;0;0
65;30;Ismael Jakobs;17.08.1999;0;0;0;0;0
65;28;Jan-Christoph Bartels;13.01.1999;0;0;0;0;0
65;26;Chris Führich;09.01.1998;95;0;0;0;0
65;27;Filip Kusic;03.06.1996;14;0;0;0;0
65;2;Kevin Goden;22.02.1999;0;0;0;0;0
65;41;Vincent Edouard Andre Koziello;28.10.1995;300;1;0;0;0
65;42;Tomáš Ostrák;05.02.2000;0;0;0;0;0
81;4;Abdou Diallo;04.05.1996;1966;2;5;0;0
81;3;Leon Aderemi Balogun;28.06.1988;905;0;2;1;0
81;38;Gerrit Holtmann;25.03.1995;841;2;1;0;0
81;11;Emil Berggreen;10.05.1993;508;4;2;0;0
81;2;Giulio Donati;05.02.1990;1943;0;2;0;1
81;21;Karim Onisiwo;17.03.1992;115;0;0;0;0
81;23;Suat Serdar;11.04.1997;1267;2;2;0;0
81;42;Alexander Hack;08.09.1993;658;1;2;0;0
81;32;Pablo Ezequiel De Blasis;04.02.1988;1033;1;2;0;0
81;9;Yoshinori Muto;15.07.1992;1593;7;1;0;0
81;6;Danny Latza;07.12.1989;1972;2;6;0;0
81;18;Daniel Brosinski;17.07.1988;1881;1;0;0;0
81;26;Niko Bungert;24.10.1986;0;0;0;0;0
81;16;Stefan Bell;24.08.1991;1816;1;6;0;0
81;25;Jean-Philippe Gbamin;25.09.1995;1870;0;4;0;0
81;27;Robin Zentner;28.10.1994;1350;0;1;0;0
81;10;Alexandru Iulian Maxim;08.07.1990;809;1;2;0;0
81;1;René Adler;15.01.1985;810;0;0;0;0
81;8;Levin Mete Öztunali;15.03.1996;1171;0;2;0;0
81;13;Marin Šverko;04.02.1998;0;0;0;0;0
81;22;Florian Müller;13.11.1997;180;0;0;0;0
81;7;Robin Kwamina Quaison;09.10.1993;1122;4;3;0;0
81;39;Benjamin Trümner;17.05.1995;0;0;0;0;0
81;31;Charmaine Häusl;27.01.1996;0;0;0;0;0
81;40;Patrick Matthias Manthe;03.08.1993;0;0;0;0;0
81;30;Heinz Robert Mörschel;24.08.1997;0;0;0;0;0
81;35;Jayson Breitenbach;12.05.1998;0;0;0;0;0
81;34;Bote Nzuzi Baku;08.04.1998;0;0;0;0;0
81;37;Finn Gilbert Dahmen;27.03.1998;0;0;0;0;0
81;20;Anthony Ujah;14.10.1990;112;0;0;0;0
81;5;Nigel de Jong;30.11.1984;372;0;2;0;0
